Satz;t;Land;RB;Kreis;VB;Gem;Name;Area;AEWZ;AEWZ_M;AEWZ_F;DENS;sss
50;50;03;2;52;0006;;Hameln, Stadt;;;;;;
60;63;03;2;52;0006;006;Hameln, Stadt;  102,33; 57 771; 27 863; 29 908;  565;31785
50;50;03;2;52;0007;;Hessisch Oldendorf, Stadt;;;;;;
60;63;03;2;52;0007;007;Hessisch Oldendorf, Stadt;  120,31; 18 927; 9 344; 9 583;  157;31840
50;50;03;2;52;0008;;Salzhemmendorf, Flecken;;;;;;
60;64;03;2;52;0008;008;Salzhemmendorf, Flecken;  94,31; 9 881; 4 847; 5 034;  105;31020
40;44;03;2;54;;;Hildesheim;;;;;;
50;50;03;2;54;0002;;Alfeld (Leine), Stadt;;;;;;
60;63;03;2;54;0002;002;Alfeld (Leine), Stadt;  72,87; 20 146; 9 731; 10 415;  276;31061
50;50;03;2;54;0003;;Algermissen;;;;;;
60;64;03;2;54;0003;003;Algermissen;  35,62; 7 908; 3 927; 3 981;  222;31191
50;50;03;2;54;0005;;Bad Salzdetfurth, Stadt;;;;;;
60;63;03;2;54;0005;005;Bad Salzdetfurth, Stadt;  67,11; 13 616; 6 638; 6 978;  203;31162
50;50;03;2;54;0008;;Bockenem, Stadt;;;;;;
60;63;03;2;54;0008;008;Bockenem, Stadt;  109,50; 10 557; 5 241; 5 316;  96;31167
50;50;03;2;54;0011;;Diekholzen;;;;;;
60;64;03;2;54;0011;011;Diekholzen;  30,21; 6 736; 3 278; 3 458;  223;31199
50;50;03;2;54;0014;;Elze, Stadt;;;;;;
60;63;03;2;54;0014;014;Elze, Stadt;  47,71; 8 986; 4 358; 4 628;  188;31008
50;50;03;2;54;0017;;Giesen;;;;;;
60;64;03;2;54;0017;017;Giesen;  33,91; 9 794; 4 798; 4 996;  289;31180
50;50;03;2;54;0020;;Harsum;;;;;;
60;64;03;2;54;0020;020;Harsum;  49,93; 11 751; 5 822; 5 929;  235;31177
50;50;03;2;54;0021;;Hildesheim, Stadt;;;;;;
60;63;03;2;54;0021;021;Hildesheim, Stadt;  92,18; 102 794; 48 559; 54 235; 1 115;31134
50;50;03;2;54;0022;;Holle;;;;;;
60;64;03;2;54;0022;022;Holle;  61,15; 7 327; 3 597; 3 730;  120;31188
50;50;03;2;54;0026;;Nordstemmen;;;;;;
60;64;03;2;54;0026;026;Nordstemmen;  60,17; 12 553; 6 165; 6 388;  209;31171
50;50;03;2;54;0028;;Sarstedt, Stadt;;;;;;
60;63;03;2;54;0028;028;Sarstedt, Stadt;  42,94; 18 518; 9 123; 9 395;  431;31157
50;50;03;2;54;0029;;Schellerten;;;;;;
60;64;03;2;54;0029;029;Schellerten;  80,02; 8 206; 4 028; 4 178;  103;31174
50;50;03;2;54;0032;;Söhlde;;;;;;
60;64;03;2;54;0032;032;Söhlde;  57,10; 7 914; 3 912; 4 002;  139;31185
50;52;03;2;54;5401;;Freden (Leine);;;;;;
60;64;03;2;54;5401;015;Everode;  6,10;  490;  255;  235;  80;31085
60;64;03;2;54;5401;016;Freden (Leine);  17,78; 3 070; 1 502; 1 568;  173;31084
60;64;03;2;54;5401;024;Landwehr;  12,97;  522;  268;  254;  40;31087
60;64;03;2;54;5401;034;Winzenburg;  16,64;  735;  355;  380;  44;31088
50;52;03;2;54;5402;;Gronau (Leine);;;;;;
60;64;03;2;54;5402;006;Banteln;  7,51; 1 579;  791;  788;  210;31029
60;64;03;2;54;5402;007;Betheln;  17,55; 1 014;  483;  531;  58;31032
60;64;03;2;54;5402;009;Brüggen;  12,20;  921;  455;  466;  75;31033
60;64;03;2;54;5402;010;Despetal;  15,03; 1 347;  659;  688;  90;31035
60;64;03;2;54;5402;013;Eime, Flecken;  21,93; 2 720; 1 352; 1 368;  124;31036
60;63;03;2;54;5402;018;Gronau (Leine), Stadt;  20,66; 5 191; 2 448; 2 743;  251;31028
60;64;03;2;54;5402;027;Rheden;  15,15; 1 133;  558;  575;  75;31039
50;52;03;2;54;5403;;Lamspringe;;;;;;
60;64;03;2;54;5403;019;Harbarnsen;  7,63;  618;  312;  306;  81;31097
60;64;03;2;54;5403;023;Lamspringe, Flecken;  23,37; 3 001; 1 441; 1 560;  128;31195
60;64;03;2;54;5403;025;Neuhof;  10,30;  414;  204;  210;  40;31195
60;64;03;2;54;5403;030;Sehlem;  12,77;  933;  463;  470;  73;31196
60;64;03;2;54;5403;035;Woltershausen;  16,38;  854;  433;  421;  52;31099
50;52;03;2;54;5404;;Sibbesse;;;;;;
60;64;03;2;54;5404;001;Adenstedt;  18,67; 1 028;  503;  525;  55;31079
60;64;03;2;54;5404;004;Almstedt;  9,92;  957;  465;  492;  96;31079
60;64;03;2;54;5404;012;Eberholzen;  12,18;  618;  310;  308;  51;31079
60;64;03;2;54;5404;031;Sibbesse;  17,74; 2 667; 1 299; 1 368;  150;31079
60;64;03;2;54;5404;033;Westfeld;  13,36;  942;  461;  481;  71;31079
50;52;03;2;54;5405;;Duingen;;;;;;
60;64;03;2;54;5405;036;Coppengrave;  3,20;  690;  348;  342;  216;31091
60;64;03;2;54;5405;037;Duingen, Flecken;  30,72; 2 893; 1 406; 1 487;  94;31089
60;64;03;2;54;5405;038;Hoyershausen;  15,30;  499;  253;  246;  33;31093
60;64;03;2;54;5405;039;Marienhagen;  6,23;  808;  402;  406;  130;31094
60;64;03;2;54;5405;040;Weenzen;  4,16;  406;  205;  201;  98;31096
40;44;03;2;55;;;Holzminden;;;;;;
50;50;03;2;55;0008;;Delligsen, Flecken;;;;;;
60;64;03;2;55;0008;008;Delligsen, Flecken;  36,01; 8 243; 4 077; 4 166;  229;31073
50;50;03;2;55;0023;;Holzminden, Stadt;;;;;;
60;63;03;2;55;0023;023;Holzminden, Stadt;  88,24; 20 073; 9 779; 10 294;  227;37603
50;52;03;2;55;5401;;Bevern;;;;;;
60;64;03;2;55;5401;002;Bevern, Flecken;  33,25; 3 999; 1 965; 2 034;  120;37639
60;64;03;2;55;5401;015;Golmbach;  15,86;  962;  473;  489;  61;37640
60;64;03;2;55;5401;021;Holenberg;  7,36;  454;  230;  224;  62;37642
60;64;03;2;55;5401;030;Negenborn;  9,87;  691;  345;  346;  70;37643
50;52;03;2;55;5403;;Boffzen;;;;;;
60;64;03;2;55;5403;004;Boffzen;  8,04; 2 777; 1 338; 1 439;  345;37691
60;64;03;2;55;5403;009;Derental;  9,23;  691;  328;  363;  75;37691
60;64;03;2;55;5403;014;Fürstenberg;  3,26; 1 198;  604;  594;  367;37699
60;64;03;2;55;5403;026;Lauenförde, Flecken;  17,21; 2 513; 1 258; 1 255;  146;37697
50;52;03;2;55;5405;;Eschershausen;;;;;;
60;64;03;2;55;5405;010;Dielmissen;  7,47;  832;  407;  425;  111;37633
60;64;03;2;55;5405;012;Eimen;  16,32; 1 001;  501;  500;  61;37632
60;63;03;2;55;5405;013;Eschershausen, Stadt;  23,87; 3 457; 1 724; 1 733;  145;37632
60;64;03;2;55;5405;022;Holzen;  6,60;  640;  303;  337;  97;37632
60;64;03;2;55;5405;028;Lüerdissen;  6,89;  440;  230;  210;  64;37635
50;52;03;2;55;5407;;Stadtoldendorf;;;;;;
60;64;03;2;55;5407;001;Arholzen;  5,36;  408;  199;  209;  76;37627
60;64;03;2;55;5407;007;Deensen;  11,02; 1 517;  779;  738;  138;37627
60;64;03;2;55;5407;018;Heinade;  9,07;  945;  467;  478;  104;37627
60;64;03;2;55;5407;027;Lenne;  5,65;  685;  333;  352;  121;37627
60;63;03;2;55;5407;034;Stadtoldendorf, Stadt;  24,86; 5 479; 2 592; 2 887;  220;37627
60;64;03;2;55;5407;036;Wangelnstedt;  15,15;  634;  321;  313;  42;37627
50;52;03;2;55;5408;;Bodenwerder-Polle;;;;;;
60;63;03;2;55;5408;003;Bodenwerder, Stadt;  28,93; 5 582; 2 704; 2 878;  193;37619
60;64;03;2;55;5408;005;Brevörde;  13,59;  725;  342;  383;  53;37647
60;64;03;2;55;5408;016;Halle;  28,74; 1 641;  841;  800;  57;37620
60;64;03;2;55;5408;017;Hehlen;  21,59; 1 962;  992;  970;  91;37619
60;64;03;2;55;5408;019;Heinsen;  18,63;  877;  420;  457;  47;37649
60;64;03;2;55;5408;020;Heyen;  8,30;  480;  248;  232;  58;37619
60;64;03;2;55;5408;025;Kirchbrak;  18,39; 1 132;  565;  567;  62;37619
60;64;03;2;55;5408;031;Ottenstein, Flecken;  32,82; 1 207;  600;  607;  37;31868
60;64;03;2;55;5408;032;Pegestorf;  8,32;  431;  214;  217;  52;37619
60;64;03;2;55;5408;033;Polle, Flecken;  21,20; 1 099;  564;  535;  52;37647
60;64;03;2;55;5408;035;Vahlbruch;  14,19;  465;  249;  216;  33;37647
50;50;03;2;55;9501;;Boffzen, gemfr. Gebiet;;;;;;
60;66;03;2;55;9501;501;Boffzen, gemfr. Gebiet;  23,37;  0;  0;  0;  0;
50;50;03;2;55;9502;;Eimen, gemfr. Gebiet;;;;;;
60;66;03;2;55;9502;502;Eimen, gemfr. Gebiet;  12,91;  0;  0;  0;  0;
50;50;03;2;55;9503;;Eschershausen, gemfr. Gebiet;;;;;;
60;66;03;2;55;9503;503;Eschershausen, gemfr. Gebiet;  4,92;  0;  0;  0;  0;
50;50;03;2;55;9504;;Grünenplan, gemfr. Gebiet;;;;;;
60;66;03;2;55;9504;504;Grünenplan, gemfr. Gebiet;  22,71;  0;  0;  0;  0;
50;50;03;2;55;9505;;Holzminden, gemfr. Gebiet;;;;;;
60;66;03;2;55;9505;505;Holzminden, gemfr. Gebiet;  15,01;  0;  0;  0;  0;
50;50;03;2;55;9506;;Merxhausen, gemfr. Gebiet;;;;;;
60;66;03;2;55;9506;506;Merxhausen, gemfr. Gebiet;  22,50;  0;  0;  0;  0;
50;50;03;2;55;9508;;Wenzen, gemfr. Gebiet;;;;;;
60;66;03;2;55;9508;508;Wenzen, gemfr. Gebiet;  15,84;  0;  0;  0;  0;
40;44;03;2;56;;;Nienburg (Weser);;;;;;
50;50;03;2;56;0022;;Nienburg (Weser), Stadt;;;;;;
60;63;03;2;56;0022;022;Nienburg (Weser), Stadt;  64,45; 31 924; 15 660; 16 264;  495;31582
50;50;03;2;56;0025;;Rehburg-Loccum, Stadt;;;;;;
60;63;03;2;56;0025;025;Rehburg-Loccum, Stadt;  99,94; 10 384; 5 182; 5 202;  104;31547
50;50;03;2;56;0030;;Steyerberg, Flecken;;;;;;
60;64;03;2;56;0030;030;Steyerberg, Flecken;  101,92; 5 271; 2 616; 2 655;  52;31595
50;50;03;2;56;0032;;Stolzenau;;;;;;
60;64;03;2;56;0032;032;Stolzenau;  64,88; 7 331; 3 608; 3 723;  113;31592
50;52;03;2;56;5401;;Eystrup;;;;;;
60;64;03;2;56;5401;007;Eystrup;  24,06; 3 301; 1 603; 1 698;  137;27324
60;64;03;2;56;5401;008;Gandesbergen;  6,99;  452;  224;  228;  65;27324
60;64;03;2;56;5401;009;Hämelhausen;  9,07;  575;  288;  287;  63;27324
60;64;03;2;56;5401;010;Hassel (Weser);  17,60; 1 879;  931;  948;  107;27324
50;52;03;2;56;5402;;Heemsen;;;;;;
60;64;03;2;56;5402;005;Drakenburg, Flecken;  11,72; 1 769;  891;  878;  151;31623
60;64;03;2;56;5402;011;Haßbergen;  17,07; 1 557;  784;  773;  91;31626
60;64;03;2;56;5402;012;Heemsen;  39,38; 1 711;  858;  853;  43;31622
60;64;03;2;56;5402;027;Rohrsen;  5,09; 1 044;  515;  529;  205;31627
50;52;03;2;56;5403;;Grafschaft Hoya;;;;;;
60;64;03;2;56;5403;003;Bücken, Flecken;  32,46; 2 161; 1 076; 1 085;  67;27333
60;64;03;2;56;5403;013;Hilgermissen;  54,43; 2 102; 1 080; 1 022;  39;27318
60;63;03;2;56;5403;014;Hoya, Stadt;  8,39; 3 714; 1 827; 1 887;  443;27318
60;64;03;2;56;5403;015;Hoyerhagen;  22,67; 1 075;  526;  549;  47;27318
60;64;03;2;56;5403;028;Schweringen;  19,52;  805;  406;  399;  41;27324
60;64;03;2;56;5403;035;Warpe;  20,11;  804;  424;  380;  40;27333
50;52;03;2;56;5404;;Landesbergen;;;;;;
60;64;03;2;56;5404;006;Estorf;  19,78; 1 724;  855;  869;  87;31629
60;64;03;2;56;5404;016;Husum;  39,85; 2 073; 1 022; 1 051;  52;31632
60;64;03;2;56;5404;017;Landesbergen;  41,92; 2 826; 1 372; 1 454;  67;31628
60;64;03;2;56;5404;018;Leese;  29,65; 1 715;  857;  858;  58;31633
50;52;03;2;56;5405;;Liebenau;;;;;;
60;64;03;2;56;5405;002;Binnen;  24,79; 1 016;  514;  502;  41;31619
60;64;03;2;56;5405;019;Liebenau, Flecken;  22,96; 3 777; 1 888; 1 889;  165;31618
60;64;03;2;56;5405;023;Pennigsehl;  24,21; 1 313;  663;  650;  54;31621
50;52;03;2;56;5406;;Marklohe;;;;;;
60;64;03;2;56;5406;001;Balge;  33,08; 1 791;  898;  893;  54;31609
60;64;03;2;56;5406;021;Marklohe;  32,92; 4 440; 2 164; 2 276;  135;31608
60;64;03;2;56;5406;036;Wietzen;  40,41; 2 145; 1 036; 1 109;  53;31613
50;52;03;2;56;5407;;Steimbke;;;;;;
60;64;03;2;56;5407;020;Linsburg;  23,53;  938;  470;  468;  40;31636
60;64;03;2;56;5407;026;Rodewald;  60,31; 2 623; 1 303; 1 320;  43;31637
60;64;03;2;56;5407;029;Steimbke;  63,07; 2 450; 1 234; 1 216;  39;31634
60;64;03;2;56;5407;031;Stöckse;  38,57; 1 370;  706;  664;  36;31638
50;52;03;2;56;5408;;Uchte;;;;;;
60;64;03;2;56;5408;004;Diepenau, Flecken;  70,05; 3 973; 2 043; 1 930;  57;31603
60;64;03;2;56;5408;024;Raddestorf;  41,81; 1 997; 1 019;  978;  48;31604
60;64;03;2;56;5408;033;Uchte, Flecken;  90,68; 4 742; 2 413; 2 329;  52;31600
60;64;03;2;56;5408;034;Warmsen;  81,60; 3 434; 1 700; 1 734;  42;31606
40;44;03;2;57;;;Schaumburg;;;;;;
50;50;03;2;57;0003;;Auetal;;;;;;
60;64;03;2;57;0003;003;Auetal;  62,16; 6 274; 3 091; 3 183;  101;31749
50;50;03;2;57;0009;;Bückeburg, Stadt;;;;;;
60;63;03;2;57;0009;009;Bückeburg, Stadt;  68,84; 20 491; 9 879; 10 612;  298;31675
50;50;03;2;57;0028;;Obernkirchen, Stadt;;;;;;
60;63;03;2;57;0028;028;Obernkirchen, Stadt;  32,48; 9 290; 4 615; 4 675;  286;31683
50;50;03;2;57;0031;;Rinteln, Stadt;;;;;;
60;63;03;2;57;0031;031;Rinteln, Stadt;  109,07; 26 879; 13 214; 13 665;  246;31737
50;50;03;2;57;0035;;Stadthagen, Stadt;;;;;;
60;63;03;2;57;0035;035;Stadthagen, Stadt;  60,27; 22 272; 10 505; 11 767;  370;31655
50;52;03;2;57;5401;;Eilsen;;;;;;
60;64;03;2;57;5401;001;Ahnsen;  3,43; 1 160;  561;  599;  338;31708
60;64;03;2;57;5401;005;Bad Eilsen;  2,46; 2 196;  949; 1 247;  893;31707
60;64;03;2;57;5401;008;Buchholz;  1,76;  756;  365;  391;  430;31710
60;64;03;2;57;5401;012;Heeßen;  1,90; 1 513;  757;  756;  796;31707
60;64;03;2;57;5401;022;Luhden;  4,35; 1 089;  559;  530;  250;31711
50;52;03;2;57;5402;;Lindhorst;;;;;;
60;64;03;2;57;5402;007;Beckedorf;  9,84; 1 533;  756;  777;  156;31699
60;64;03;2;57;5402;015;Heuerßen;  3,97; 1 003;  495;  508;  253;31700
60;64;03;2;57;5402;020;Lindhorst;  7,88; 4 400; 2 126; 2 274;  558;31698
60;64;03;2;57;5402;021;Lüdersfeld;  12,65; 1 080;  548;  532;  85;31702
50;52;03;2;57;5403;;Nenndorf;;;;;;
60;63;03;2;57;5403;006;Bad Nenndorf, Stadt;  23,21; 10 510; 4 801; 5 709;  453;31542
60;64;03;2;57;5403;011;Haste;  11,14; 2 786; 1 339; 1 447;  250;31559
60;64;03;2;57;5403;016;Hohnhorst;  11,98; 2 128; 1 034; 1 094;  178;31559
60;64;03;2;57;5403;036;Suthfeld;  5,06; 1 497;  734;  763;  296;31555
50;52;03;2;57;5404;;Niedernwöhren;;;;;;
60;64;03;2;57;5404;019;Lauenhagen;  9,73; 1 431;  687;  744;  147;31714
60;64;03;2;57;5404;023;Meerbeck;  13,09; 2 028; 1 004; 1 024;  155;31715
60;64;03;2;57;5404;025;Niedernwöhren;  11,06; 1 985;  982; 1 003;  179;31712
60;64;03;2;57;5404;027;Nordsehl;  5,97;  782;  379;  403;  131;31717
60;64;03;2;57;5404;030;Pollhagen;  12,87; 1 195;  604;  591;  93;31718
60;64;03;2;57;5404;037;Wiedensahl, Flecken;  11,70; 1 067;  536;  531;  91;31719
50;52;03;2;57;5405;;Nienstädt;;;;;;
60;64;03;2;57;5405;013;Helpsen;  7,77; 2 005; 1 000; 1 005;  258;31691
60;64;03;2;57;5405;014;Hespe;  6,49; 2 119; 1 034; 1 085;  327;31693
60;64;03;2;57;5405;026;Nienstädt;  8,31; 4 702; 2 329; 2 373;  566;31688
60;64;03;2;57;5405;034;Seggebruch;  7,49; 1 543;  803;  740;  206;31691
50;52;03;2;57;5406;;Rodenberg;;;;;;
60;64;03;2;57;5406;002;Apelern;  24,60; 2 542; 1 288; 1 254;  103;31552
60;64;03;2;57;5406;017;Hülsede;  15,85; 1 034;  519;  515;  65;31867
60;64;03;2;57;5406;018;Lauenau, Flecken;  16,23; 4 119; 2 043; 2 076;  254;31867
60;64;03;2;57;5406;024;Messenkamp;  6,78;  792;  401;  391;  117;31867
60;64;03;2;57;5406;029;Pohle;  7,15;  912;  475;  437;  128;31867
60;63;03;2;57;5406;032;Rodenberg, Stadt;  15,60; 6 070; 2 982; 3 088;  389;31552
50;52;03;2;57;5407;;Sachsenhagen;;;;;;
60;64;03;2;57;5407;004;Auhagen;  12,35; 1 280;  650;  630;  104;31553
60;64;03;2;57;5407;010;Hagenburg, Flecken;  16,23; 4 486; 2 191; 2 295;  276;31558
60;63;03;2;57;5407;033;Sachsenhagen, Stadt;  15,53; 1 985; 1 001;  984;  128;31553
60;64;03;2;57;5407;038;Wölpinghausen;  18,33; 1 702;  843;  859;  93;31556
40;44;03;3;51;;;Celle;;;;;;
50;50;03;3;51;0004;;Bergen, Stadt;;;;;;
60;63;03;3;51;0004;004;Bergen, Stadt;  163,79; 12 942; 6 431; 6 511;  79;29303
50;50;03;3;51;0006;;Celle, Stadt;;;;;;
60;63;03;3;51;0006;006;Celle, Stadt;  175,03; 70 242; 33 684; 36 558;  401;29221
50;50;03;3;51;0010;;Faßberg;;;;;;
60;64;03;3;51;0010;010;Faßberg;  101,95; 6 858; 3 673; 3 185;  67;29328
50;50;03;3;51;0012;;Hambühren;;;;;;
60;64;03;3;51;0012;012;Hambühren;  56,72; 10 159; 4 972; 5 187;  179;29313
50;50;03;3;51;0013;;Hermannsburg;;;;;;
60;64;03;3;51;0013;013;Hermannsburg;  118,64; 8 172; 4 027; 4 145;  69;29320
50;50;03;3;51;0020;;Unterlüß;;;;;;
60;64;03;3;51;0020;020;Unterlüß;  77,53; 3 672; 1 819; 1 853;  47;29345
50;50;03;3;51;0023;;Wietze;;;;;;
60;64;03;3;51;0023;023;Wietze;  62,95; 8 087; 3 967; 4 120;  128;29323
50;50;03;3;51;0024;;Winsen (Aller);;;;;;
60;64;03;3;51;0024;024;Winsen (Aller);  155,40; 12 895; 6 309; 6 586;  83;29308
50;52;03;3;51;5401;;Eschede;;;;;;
60;64;03;3;51;5401;009;Eschede;  106,32; 3 736; 1 836; 1 900;  35;29348
60;64;03;3;51;5401;011;Habighorst;  15,84;  785;  394;  391;  50;29359
60;64;03;3;51;5401;014;Höfer;  21,87;  953;  490;  463;  44;29361
60;64;03;3;51;5401;019;Scharnhorst;  51,85;  697;  341;  356;  13;29348
50;52;03;3;51;5402;;Flotwedel;;;;;;
60;64;03;3;51;5402;005;Bröckel;  16,33; 1 780;  894;  886;  109;29356
60;64;03;3;51;5402;007;Eicklingen;  22,79; 3 193; 1 592; 1 601;  140;29358
60;64;03;3;51;5402;017;Langlingen;  33,34; 2 226; 1 076; 1 150;  67;29364
60;64;03;3;51;5402;022;Wienhausen;  40,38; 4 117; 2 052; 2 065;  102;29342
50;52;03;3;51;5403;;Lachendorf;;;;;;
60;64;03;3;51;5403;002;Ahnsbeck;  20,59; 1 676;  841;  835;  81;29353
60;64;03;3;51;5403;003;Beedenbostel;  12,58; 1 049;  506;  543;  83;29355
60;64;03;3;51;5403;008;Eldingen;  56,73; 2 158; 1 059; 1 099;  38;29351
60;64;03;3;51;5403;015;Hohne;  36,48; 1 759;  894;  865;  48;29362
60;64;03;3;51;5403;016;Lachendorf;  38,24; 5 765; 2 824; 2 941;  151;29331
50;52;03;3;51;5404;;Wathlingen;;;;;;
60;64;03;3;51;5404;001;Adelheidsdorf;  33,22; 2 489; 1 228; 1 261;  75;29352
60;64;03;3;51;5404;018;Nienhagen;  17,57; 6 323; 3 079; 3 244;  360;29336
60;64;03;3;51;5404;021;Wathlingen;  17,68; 6 079; 2 961; 3 118;  344;29339
50;50;03;3;51;9501;;Lohheide, gemfr. Bezirk;;;;;;
60;65;03;3;51;9501;501;Lohheide, gemfr. Bezirk;  91,32;  716;  377;  339;  8;29303
40;44;03;3;52;;;Cuxhaven;;;;;;
50;50;03;3;52;0011;;Cuxhaven, Stadt;;;;;;
60;63;03;3;52;0011;011;Cuxhaven, Stadt;  161,91; 50 492; 24 248; 26 244;  312;27472
50;50;03;3;52;0030;;Langen, Stadt;;;;;;
60;63;03;3;52;0030;030;Langen, Stadt;  121,99; 18 477; 9 018; 9 459;  151;27607
50;50;03;3;52;0032;;Loxstedt;;;;;;
60;64;03;3;52;0032;032;Loxstedt;  141,58; 16 126; 7 944; 8 182;  114;27612
50;50;03;3;52;0040;;Nordholz;;;;;;
60;64;03;3;52;0040;040;Nordholz;  65,11; 7 460; 3 850; 3 610;  115;27637
50;50;03;3;52;0050;;Schiffdorf;;;;;;
60;64;03;3;52;0050;050;Schiffdorf;  113,55; 14 008; 6 881; 7 127;  123;27619
50;52;03;3;52;5401;;Am Dobrock;;;;;;
60;64;03;3;52;5401;004;Belum;  25,72;  829;  429;  400;  32;21785
60;64;03;3;52;5401;008;Bülkau;  23,22;  895;  457;  438;  39;21782
60;64;03;3;52;5401;009;Cadenberge;  9,36; 3 349; 1 576; 1 773;  358;21781
60;64;03;3;52;5401;018;Geversdorf;  21,62;  717;  350;  367;  33;21784
60;64;03;3;52;5401;039;Neuhaus (Oste), Flecken;  9,86; 1 148;  582;  566;  116;21785
60;64;03;3;52;5401;042;Oberndorf;  32,71; 1 444;  719;  725;  44;21787
60;64;03;3;52;5401;056;Wingst;  55,62; 3 426; 1 665; 1 761;  62;21789
50;52;03;3;52;5402;;Bederkesa;;;;;;
60;64;03;3;52;5402;003;Bad Bederkesa, Flecken;  43,17; 4 993; 2 411; 2 582;  116;27624
60;64;03;3;52;5402;013;Drangstedt;  17,02; 1 462;  712;  750;  86;27624
60;64;03;3;52;5402;015;Elmlohe;  23,30;  842;  415;  427;  36;27624
60;64;03;3;52;5402;016;Flögeln;  25,26;  627;  294;  333;  25;27624
60;64;03;3;52;5402;027;Köhlen;  26,72;  987;  494;  493;  37;27624
60;64;03;3;52;5402;028;Kührstedt;  25,60; 1 082;  556;  526;  42;27624
60;64;03;3;52;5402;031;Lintig;  47,27; 1 262;  618;  644;  27;27624
60;64;03;3;52;5402;048;Ringstedt;  26,26;  881;  429;  452;  34;27624
50;52;03;3;52;5403;;Beverstedt;;;;;;
60;64;03;3;52;5403;001;Appeln;  14,52;  428;  230;  198;  29;27616
60;64;03;3;52;5403;005;Beverstedt, Flecken;  51,40; 4 178; 2 023; 2 155;  81;27616
60;64;03;3;52;5403;006;Bokel;  20,96; 2 511; 1 219; 1 292;  120;27616
60;64;03;3;52;5403;017;Frelsdorf;  25,30;  708;  368;  340;  28;27616
60;64;03;3;52;5403;021;Heerstedt;  18,90;  453;  233;  220;  24;27616
60;64;03;3;52;5403;023;Hollen;  15,60;  846;  418;  428;  54;27616
60;64;03;3;52;5403;026;Kirchwistedt;  25,07;  468;  233;  235;  19;27616
60;64;03;3;52;5403;033;Lunestedt;  17,25; 2 565; 1 291; 1 274;  149;27616
60;64;03;3;52;5403;053;Stubben;  8,62; 1 537;  788;  749;  178;27616
50;52;03;3;52;5404;;Börde Lamstedt;;;;;;
60;64;03;3;52;5404;002;Armstorf;  39,75;  614;  325;  289;  15;21769
60;64;03;3;52;5404;024;Hollnseth;  20,82;  892;  458;  434;  43;21769
60;64;03;3;52;5404;029;Lamstedt;  52,74; 3 249; 1 609; 1 640;  62;21769
60;64;03;3;52;5404;036;Mittelstenahe;  33,68;  626;  310;  316;  19;21770
60;64;03;3;52;5404;052;Stinstedt;  30,10;  549;  293;  256;  18;21772
50;52;03;3;52;5405;;Hadeln;;;;;;
60;64;03;3;52;5405;038;Neuenkirchen;  19,65; 1 425;  731;  694;  73;21763
60;64;03;3;52;5405;041;Nordleda;  21,29; 1 138;  588;  550;  53;21765
60;64;03;3;52;5405;045;Osterbruch;  10,21;  566;  285;  281;  55;21762
60;63;03;3;52;5405;046;Otterndorf, Stadt;  33,54; 7 093; 3 460; 3 633;  211;21762
50;52;03;3;52;5406;;Hagen;;;;;;
60;64;03;3;52;5406;007;Bramstedt;  44,85; 1 885;  941;  944;  42;27628
60;64;03;3;52;5406;014;Driftsethe;  15,37;  727;  378;  349;  47;27628
60;64;03;3;52;5406;019;Hagen im Bremischen;  27,17; 3 826; 1 834; 1 992;  141;27628
60;64;03;3;52;5406;049;Sandstedt;  56,21; 1 679;  846;  833;  30;27628
60;64;03;3;52;5406;054;Uthlede;  15,46; 1 026;  514;  512;  66;27628
60;64;03;3;52;5406;058;Wulsbüttel;  38,25; 1 893;  972;  921;  49;27628
50;52;03;3;52;5407;;Hemmoor;;;;;;
60;64;03;3;52;5407;020;Hechthausen;  30,71; 3 447; 1 743; 1 704;  112;21755
60;63;03;3;52;5407;022;Hemmoor, Stadt;  45,08; 8 691; 4 159; 4 532;  193;21745
60;64;03;3;52;5407;044;Osten;  48,00; 1 942;  952;  990;  40;21756
50;52;03;3;52;5408;;Land Wursten;;;;;;
60;64;03;3;52;5408;010;Cappel;  8,25;  727;  361;  366;  88;27632
60;64;03;3;52;5408;012;Dorum;  24,31; 3 654; 1 761; 1 893;  150;27632
60;64;03;3;52;5408;034;Midlum;  30,75; 1 802;  919;  883;  59;27632
60;64;03;3;52;5408;035;Misselwarden;  10,32;  445;  232;  213;  43;27632
60;64;03;3;52;5408;037;Mulsum;  8,43;  501;  268;  233;  59;27632
60;64;03;3;52;5408;047;Padingbüttel;  9,42;  479;  243;  236;  51;27632
60;64;03;3;52;5408;057;Wremen;  25,16; 1 965;  960; 1 005;  78;27638
50;52;03;3;52;5409;;Sietland;;;;;;
60;64;03;3;52;5409;025;Ihlienworth;  40,29; 1 633;  802;  831;  41;21775
60;64;03;3;52;5409;043;Odisheim;  13,50;  568;  304;  264;  42;21775
60;64;03;3;52;5409;051;Steinau;  36,07;  892;  467;  425;  25;21775
60;64;03;3;52;5409;055;Wanna;  53,93; 2 329; 1 175; 1 154;  43;21776
40;44;03;3;53;;;Harburg;;;;;;
50;50;03;3;53;0005;;Buchholz in der Nordheide, Stadt;;;;;;
60;63;03;3;53;0005;005;Buchholz in der Nordheide, Stadt;  74,63; 38 735; 18 627; 20 108;  519;21244
50;50;03;3;53;0026;;Neu Wulmstorf;;;;;;
60;64;03;3;53;0026;026;Neu Wulmstorf;  56,18; 20 846; 10 300; 10 546;  371;21629
50;50;03;3;53;0029;;Rosengarten;;;;;;
